publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-20T15:56:34Z,@mramadipasya2,untuk mu 3 tahun lalu,1
2023-12-20T11:00:10Z,@nursum9373,My fav song😢😢,2
2023-12-20T01:06:45Z,@kamuhewan,walaupun usai nya hubungan ku lebih dari 4 bulan lalu tapi isi lagu masih tetap mengerti,1
2023-12-18T18:12:09Z,@cassabr1na,misa uuu 😿😿😿😿,1
2023-12-18T13:38:37Z,@firdaaisam3298,hmmm sukaaa thank u lagunyaa,1
2023-12-17T20:03:09Z,@DitzyGamingYT,Bernadya lagu nya keren2 sih sumpah ❤,1
2023-12-17T04:33:51Z,@kartikapratiwi1067,Terimakasih Calvin Wijaya. Kamu berhak bahagia dengan orang baru mu yang sekarang,2
2024-01-01T00:43:55Z,@tutiputrirahayu1998,Semangat kaka🤗,0
2023-12-16T13:48:08Z,@devianugraeni4390,di tanggal 22 desember nnti dia inget ultah aku ga ya,1
2023-12-16T09:57:39Z,@yfarnz4,"se cepet ituu yaa?? maappp tp aku masih ga relaa, makasihh yaaa forrr everything!!!",1
2023-12-16T01:53:39Z,@yasminerizkiapn4046,kenapa dia bisa secepet itu ya :(,1
2023-12-14T19:56:08Z,@SolehPrem3,"Judul lagu,tanggal upload lagi,lirik lagu,semuanya related banget,akhir lose kontak Oktober dia wisuda+ultah dia,aku September ultah gada kabar dari dia padahal ngarep wkwkw,sekarang nanti hari Sabtu mau ketemu tapi sama ortunya karena ada masalah yang belum selesai, ketika itu selesai aku akan mengakhiri semuanya menutup semuanya dengan seiringnya bergantinya tahun haha,LDR  IDM-BDG 🙂",1
2023-12-14T18:08:36Z,@harisalfarisi9876,"Nangis, gapapa. Perpisahan selalu menyakitkan, apalagi perpisahan karena sudah tergantikan.",12
2023-12-13T09:37:32Z,@EmihSusanti,kamu hebat ya hubungan yang sudah kita libatkan terhadap orang tua.kamu bisa lepasin aku tanpa ada apa apa. sembuh dalam beberapa hari dan nemuin tokoh baru di hidup mu:) sunggu 5 tahun bukan waktu yang sebentar.kamu yang berjanji untuk tidak pergi.tapi kamu juga yang mengingkari janji itu.semoga hancur ku berguna.berbahagia saja dengan tokoh baru mu.ak akan nikmati rasa sakit yang kau berikan kepadaku.beberapa orang berkata ikhlas terhadap ku.tapi ku tau ikhlas itu sangat rumit tapi ak tau kalo itu tidak mustahil🙃 berbahagia saja dengan cowo baru mu.ak akan sembuh tanpa siapa siapa :),3
2023-12-12T16:33:59Z,@sintiaoktaviani5230,"Nyatanya, menghubungi mu lagi, tidak bisa membuat mu kembali 😊",3
2023-12-12T13:41:33Z,@ratihvr5256,🥺,1
2023-12-12T01:45:07Z,@mayanggraini2246,"Please ini lagu relate bngt sama aku, memang aku yang memutuskan hubungan dikarnakan ada rasa kecewa, namun sungguh 2 bulan terasa sangat panjang untuk ku hadapi dan terus memikirkannya, aku ingin kembali ternyata sebulan stlh menyudahi sudah terajut hubungan yang baru, belum tentu dia buruk dan belum tentu juga aku lebih baik untuknya, aku kuat, aku sabar dan aku ikhlas",10
2023-12-17T16:59:44Z,@Eulannn,peluk  jauh,0
2023-12-11T07:09:32Z,@aku.kimtan,"lagu nya sakit banget dihati, sangat&quot; terwakilkan 😌",2
2023-12-10T21:34:23Z,@aku.kimtan,Knp sih harus gini skrg 😁,1
2023-12-10T14:13:12Z,@reksadinni,denger lagu ini itu nyesek bgt,2
2023-12-09T11:41:08Z,@mulanapahlevi1006,Bodo amat wwwkwwkwwk,1
2023-12-07T23:24:20Z,@Kiranadevitasari,"Bicara tentang tulus, aku pernah tulus kepada seseorang dan dia menganggap tulus ku menjadi SAMPAH. Dia pergi ninggalin aku seenaknya tanpa memikirkan apakah aku akan terluka atau tidak.",1
2023-12-07T12:34:45Z,@Tarinursyafitri,ini lagu yang selalu nemenin aku tiap malam thanks🤍,3
2023-12-06T16:45:46Z,@Pandiangan566,MESYA❤❤❤,1
2023-12-06T13:50:37Z,@SaberBerkuda,kenapa harus ada lagu ini si :&quot;),1
2023-12-06T13:08:53Z,@febybukit1854,Bahkan belum ada kata pisah juga dia baik2 saja setelah menyakiti:&#39;(,1
2023-12-06T09:16:00Z,@gitaeuthetic,"baru 4 hari setelah putus, dia udah sukaa sm orang yang aku cemburui selama ini hehe, but itss ok yg pnting km bahagia sllu yaa maaf kalau sama aku kamu ga merasa cukup, selamat berbahagia nanti kalau ada waktu kita kembali dengan versi terbaik masing masing seperti yang kamu bilang ke aku, thank u for all ♡",2
2023-12-06T08:26:42Z,@maulanihawabianggungangell9753,This song 💔,1
2023-12-06T00:48:34Z,@Plus62-v9g,9 bulan,1
2023-12-05T23:18:52Z,@ajengputrisofiaanggun3975,Bahkan baru saja dua minggu dia sudah mendapatkan pasangan baru 🫠,2
2023-12-05T15:32:47Z,@vidyahana1600,"lagu ini terngiang-ngiang trus, terima kasih sudah buat ini. soon mau coba mainin lagu ini...:)",2
2023-12-05T10:55:34Z,@gebrinadwijelita5730,😞,1
2023-12-05T05:52:24Z,@randomaje2245,Bilangnya gak ingin asing lagi. <br>Namun nyatanya Se asing ini lagii dan lgi🙂,1
2023-12-04T16:51:26Z,@wanfazira9732,"Kemarin ulang tahunku dan tk ada pesan darimu,sakit banget yaa",1
2023-12-04T10:22:29Z,@dinaikasintia1286,"Finally, dia udh publish wanitanya😢",1
2023-12-03T00:45:14Z,@rohayayaya-pf3nq,woii ini liriknyaa deep bgtt,1
2023-12-02T16:01:53Z,@bastiangultom4973,Yauda deh selamat bahagia ya cuaca ku☺️,1
2023-12-02T03:49:52Z,@muhammadnaufalhilmy4198,Kenapa 1 bulan?,1
2023-11-29T20:40:14Z,@7centimeter405,"this is her favorite song, <br>Irony.",1
2023-11-29T20:33:14Z,@reyanugraha,"ini malah sebaliknya, kenapa dia secepat itu menemukan yang baru?",1
2023-11-28T09:28:36Z,@Putles,"Kalau terus ditanya perihal sudah move on atau belum, aku akan selalu menjawab belum<br><br>Hahaha….<br>Terkadang, aku tidak menyangka akan sesulit ini rasanya ketika harus melupakanmu<br>Tidak menyangka akan sesesak ini rasanya ketika harus terlihat biasa saja di hadapanmu<br>Juga tidak menyangka kalau pertemuan singkat kita kemarin akan membuatku sejatuh cinta ini.<br><br>Padahal tahun baru kemarin aku sudah berjanji akan melupakanmu<br>Aku meyakinkan diriku agar bisa lepas dari segala hal yang menyangkut tentang dirimu<br>Berusaha agar setiap malamnya aku tidak menangisimu<br>Tapi sudah hampir lewat tahun kedua sejak aku jatuh cinta padamu<br>Dan rasa itu tidak pernah hilang<br><br>Mungkin kamu berpikir ini berlebihan<br>Mungkin kamu berpikir tidak seharusnya aku begini<br>Tapi aku bisa apa, Na?<br><br>Aku selalu mengira bahwa semuanya akan baik-baik saja setelah aku kehilanganmu<br>Ternyata salah besar, aku justru hampir gila dibuatnya",13
2023-11-28T07:28:47Z,@karindwiresty1591,tau lagu ini setelah seminggu putus. sama2 repost lagu ini ditiktok. tapi dia tetap dengan pilihannya untuk udahin semuanya. berpisah baik-baik yang paling menyakitkan bukan?,68
2024-09-27T14:17:55Z,@kabelkeras,sabar kak aku jomblo kok,0
2023-11-27T15:30:11Z,@RidhoWichaksono,"Buat N anisa j. Mungkin ini lagu akan mewakili perasaan ku selama 2 bulan kebelakang. Aku harap kamu bahagia bersama pilihanmu, apabila kamu merasa dunia tidak adil maka pulanglah ke pelukanku aku akan selalu menunggu. Semoga kamu baik” aja salam ke ayah,ibu,nenek sama adek kamu salam dari orang yang dulu sering jemput kamu. <br>Aku bingung harus cerita dimana aku cuma bisa cerita disini. Aku sayang kamu aku rindu kamu aku masih ingat senyum pertama kamu di tanggal 21 oktober 2021. Selamat berbahagia semestaku. <br>Semoga kamu bisa baca……",1
2023-11-27T01:00:22Z,@RayhanHexsa,next satu bulan,1
2023-11-26T14:34:51Z,@Iniaku3103,Kenapa pas banget si😭,1
2023-11-26T14:32:41Z,@Iniaku3103,"Berakhir 1 bulan kemarin🥀<br><br>Dia Fano, waktu itu kami beda agama dan akhirnya dia mengalah ikut agamaku namun orang tua kami tetap tidak memberi restu. Hari dimana dia akan mualaf dihari itu juga ada laki² datangi rumahku melamarku kepada ibu dan ayah. Keluarga ku menerima lamaran itu, aku dan bg Fano diam² Masih menjalin hubungan hingga 6oktober kemarin hubungan kami benar² usai. ya Allah, jika memang bukan jodoh mengapa sampai 2tahun kami bersama tuhan? kami sudah sejauh itu udah mau nikah bulan 6 2024 nanti. Ternyata restu lebih berat dibanding dia milih mualaf😢 kami gagal nikah jadinya. Yg dimana 18 Oktober aku ulang tahun, malah kehilangan orang yang sangat aku cintai. Setiap hari selama 1-2 bulan itu dimalam hari sepulang bekerja dia selalu minum 4-6 botol atau lebih sampai mabok, sadar tidak sadar disitu dia menangis lagi dan lagi seperti anak kecil yg menagih janji kepada aku yg aku pernah berjanji apapun yg terjadi aku akan selalu ada untuk bg Fano. Tapi aku gabisa menepati janji itu, dia menyesali aku &quot;kenapa kamu hancurkan semua yg udah aku perjuangkan? Kenapa kamu pergi? Kenapa membuang aku?&quot; Dia berkata begitu😭<br>Dua minggu kemarin aku beranikan diri hubungi dia lagi tapi menjadi orang lain, namun entah mengapa dia dapat menebak kalo itu aku. Aku ketahuan dan bertanya bagaimana bisa dia langsung mengenali aku dari banyak ya kemungkinan itu adalah orang lain. Dia jawab &quot;karena aku Masih memikirkanmu setiap hari setiap saat hingga hari ini&quot;. Aku menangis, juga mengatakan Hal yg sama, namun apa Daya dia berkata &quot;targetnya 2tahun lagi&quot; yg artinya dia pun juga sekarang sudah menemui pengganti aku, iya walau dia bilang &quot;tidak senyaman dengan kamu(aku)&quot; akhirnya aku sampaikan kpd bg Fano jikalau aku akan menikah Desember tahun ini. Dia beri Selamat serta doa, namun setelah itu dia auto blokir aku",1
2023-11-26T07:05:59Z,@sintiya30,"sesingkat itu ya kita? seasing ini juga kita? kenapa bisa pergi mu begitu tenang, sedang aku disini hampir gila",2106
2024-04-30T04:06:11Z,@aryadwi4306,lebay pengangguran,0
2024-05-22T09:27:03Z,@ahmadmunadi396,Kita sama kak 😅,4
2024-06-02T16:49:19Z,@RanoYaqlani,"dia tenang banget ya disana kayanya, aku pikir masih aku di hatinya, tapi faktanya dia hilang rasa ke aku, stres tapi gapapa",11
2024-06-10T04:20:33Z,@nurfitrioctavia5235,dibawa ke rsj dong,1
2024-07-04T04:16:09Z,@sariramadianti2010,kita sama kak,2
2023-11-26T04:15:08Z,@yuniehanie,Udah ga ada sisa wanginya. Dah dicuci 7x pake tanah.,1
2023-11-26T02:47:13Z,@ekonotosucipto7468,Entah gimana nanti dengannya...qt punya hidup masing- masing...yg harus qita jalani..Anggra nama panggilan untuknya..🫥,3
2023-11-26T01:50:20Z,@anisafatmaazzahra8305,sukses trs yaa❤ lagunya berhasil bikin aku nngis tiaphari :),2
2023-11-25T12:45:55Z,@sannassyra9295,😢😢😢😢😢😢😢😢😢😢😢😢,1
2023-11-25T02:16:03Z,@assyifafatimahazzahro9972,Keinget satu tahun yg lalu,2
2023-11-23T05:16:01Z,@herdinwoles6048,"Aku rindu , tapi kalo kamu bahagia gak ada aku , aku coba ikut bahagia yaa",2
2023-11-22T16:08:46Z,@seltinusjulio,To her: <br>Live must go on 😊,1
2023-11-22T13:23:59Z,@mayangsaridewi7234,"belum ada satu bulan main, salim sama mama bilang &quot;bu izin ajak makan&quot; tiba-tiba diputusin dengan alasan &quot;aku udah lepas&quot; huh, terus yang kemarin bohongan ya?",1
2023-11-22T07:59:24Z,@ratrizain8710,relate banget sama kwadaanku sekarang. galau brutal sial,1
2023-11-22T02:14:17Z,@fufukeke3357,Bernadyaaaa bernadyaaaa,1
2023-11-22T00:50:04Z,@fdz1013,"Tolong mantan, dengerin nih laguu",2
2023-11-21T13:27:42Z,@anggrearembuni2022,sudah ada kah yg gantikan ku?<br>nyesss bgt*,1
2023-11-21T04:55:43Z,@firdiyogariswanatind7981,berharap versi sama adrian khalif di buat lagi versi mv,1
2023-11-20T12:18:51Z,@rohmazakiah1617,padahal ga curhat ke bernadya tapi ko bisa tau isi hati kita🥲,1
2023-11-20T07:10:41Z,@PESINFO-zt3qo,good vibes,1
2023-11-19T12:56:40Z,@indahpaendong8537,kerennn bangett jujurrr,1
2023-11-19T01:13:18Z,@septimulyana7432,Bernadya kamu indah sekali❤,1
2023-11-18T14:53:10Z,@monicamonalisa3396,"Bener” belum sebulan tpi dia udh ga peduli, yg disini msih suka nangis🥹",1
2023-11-17T08:13:50Z,@qarismawidhianto7264,KAK BUAT KONSER YUKKKK!!!!,1
2023-11-17T07:37:25Z,@rialestari1385,"Sendu bgt lagunya, bikin inget jaman patah hati, relate bgt ❤❤❤🎉",1
2023-11-16T23:00:21Z,@agungizzul_haq9742,"bernadya, balikin dia dongg rindu banget lohh;)",1
2023-11-15T15:21:43Z,@maudyfebriyantiramadhan8556,"ber, aku gagal nikah🥺😭",2
2023-11-14T00:56:40Z,@j.oohcirej,4 tahun sih ..,1
2023-11-13T11:38:21Z,@syaviraa.d,Baru ada satu bulan <br>Kuyakin masih ada wangiku dibajumu<br><br>Namun kau tampak baik saja <br>Bahkan senyummu lebih lepas<br>Sedang aku disini hampir gila<br><br>Kita tak temukan jalan<br>Sepakat akhiri setelah beribu debat panjang<br>Namun kau tampka baik saja<br>Bahkan senyummu lebih lepas<br>Sedang aku disini blm terima<br><br>Bohongkah tangismu sore itu dipelukku<br>Nyatanya pergiku pun tak lagi mengganggumu<br>Apa sudah ada kabar lain yg kau tunggu <br><br>Sudah adakah yg gantikanku<br>Yg khawatirkan mu setiap waktu <br>Yg cerita tentang apapun sampai hal2 tak perlu <br>Kalo bisa jgn buru2<br>Kalo bisa jgn ada dulu,75
2023-11-13T04:11:28Z,@elviaeffendi9771,"namun kau tampak baik saja, bahkan senyum mu lebih lepas..😢",1
2023-11-13T00:44:45Z,@rinaldypryg,pacar akuuu,2
2023-11-12T18:36:14Z,@fajrimauludy,😢,1
2023-11-12T12:59:09Z,@theachristianty,Eh gue happily married tapi kenapa galau ga jelas denger lagu ini 😅😅,1
2023-11-12T02:23:13Z,@litar14,Berawal dengan izin dan Berakhir tanpa Pamit😊,1
2023-11-09T01:47:37Z,@adiswandaru3314,Sekilas mirip mba hesti.. 😄,1
2023-11-09T01:19:14Z,@windartikenilestari3109,THE WHOLE LYRICS LITERALLY KILL ME,2
2023-11-09T00:38:24Z,@5uryono,"Laff bgts, sukak ,  lagu nya  enyak",1
2023-11-06T15:56:15Z,@munlatt,Keren,1
2023-11-06T12:56:36Z,@hersikabani5580,"Hai B, kamu yang membuatku merasa dicintai dulu, yah dulu. Sekarang kita sudah jauh, bahkan asing, aku pergi, karena aku tidak ingin sakit hati melihatmu dengan seseorang baru di hidupmu saat ini, aku masih menyayangi, tapi aku harus lebih sayang sama diri aku, karena aku berharga, mungkin memang benar aku tidak berharga di matamu saat ini, tapi dulu aku sempat menjadi orang yg paling bahagia karena ada kamu di sampingku. Jaga diri yah, pulanglah selagi aku masih menunggumu, karena jika waktunya sudah habis, aku tidak akan pernah berbalik lagi milky way",1
2023-11-06T07:10:17Z,@viadiana3135,Bernadya aku sudah ikhlas:),3
2023-11-05T16:32:48Z,@faizwardhana8029,"lagunya terlalu relate di saat aku ngetik ini, mudahan di masa depan hubungan kita lebih baik.",1
2023-11-05T10:24:08Z,@rezamaulana9641,Wkwkwk kenapa pas bgt baru putus keluar lg ini 😂😂😂😂😂,1
2023-11-05T01:42:35Z,@aksarasi,"utk esa,semoga selalu sehat dn bahagia ya,jgn takut confess ke dia ya,ditunggu kabar baiknya,dan semoga langgeng hubungan barunya.see u esa manisku💐",1
2023-11-04T15:23:58Z,@VANYDIYASUTAMI,"bahkan ketika aku tahu, aku tetap memilih tidak ingin bertemu (lagi) denganmu di kebetulan manapun. perasaan diabaikan, dan tidak dipedulikan saat ini membuat aku berfikir jika kita memang telah usai. tapi bagiku ini seperti mimpi, aku bahagia sekali kemarin",4
2023-11-04T13:33:09Z,@seviladwisanti1355,aku nangis nonton ini,1
2023-11-02T14:37:06Z,@farhatrizki1908,kenapa nggak dari dua tahun lalu si lagu ini ada xixi,1
2023-11-01T11:13:12Z,@nuksyamaldyddop4222,dengar 1 bulan ketika telah 1 bulan rilis,1
2023-11-01T06:51:45Z,@ricoandreansyah815,Kirain cuman lagu biasa ternyata kisah ku,1
2023-10-31T15:17:25Z,@paniigingsul_,"Kalau sudah ada yang baru, I&#39;m happy for you. Terima kasih sudah pernah hadir mewarnai hidupku di hari lalu. Wish you all the best, really, semoga aku dan kamu bahagia di jalan hidup masing-masing, amin.^^",21
2023-10-31T14:45:03Z,@nysulf3497,&quot;sudah adakah yang gantikan ku?&quot;,2
2023-10-31T10:03:32Z,@didikutil1325,"Belum tentu dia tidak terluka dan biasa saja,,,, <br>Justru dia menutupi hancurnya dgn seolah bertingkah biasa saja,,,,, <br>Bisa saja kau justru abadi di hatinya,,,,",35
2024-04-13T09:37:15Z,@indahyln4885,semoga,0
2023-10-31T08:18:55Z,@bahtiarkurniawan2413,Gua ko malah ketawa dengerin lagu ini ya;(,2
2023-10-30T23:47:35Z,@damasatriand,"Seperti malam biasa yang lalu-lalu, <br>sejenak beristirahat setelah perjalanan panjang, <br>membeli satu air mineral untuk melepas dahaga,<br>tiba-tiba ketukan nada ini pun berlagu dari radio lama mobil tuaku.<br>membawaku pada sebuah interpretasi nan jauh.<br>&quot;apakah kau sedang membisikanku lagu ini?&quot; pikirku.<br>&quot;apakah kau sengaja memutarkan lagu ini?&quot; ucapku.<br><br>kau salah, senyumku tak selepas itu, dan aku tak baik saja.<br>aku sengaja tak mencari tentangmu, karena kita tau itu hanya menambah kepedihan.<br>simpan kenangan itu, berbahagialah.<br><br>Bandung, tepat 2 malam kemarin, di rest area 149B.",63
2023-10-30T16:58:38Z,@junkthru,"<a href=""https://www.youtube.com/watch?v=Sm-tD7Kwuvg"">https://youtu.be/Sm-tD7Kwuvg?si=oQAxEwd1-z5FZEDS</a>",0
2023-10-30T08:30:21Z,@orenoonggaku9478,Apa kabarmu yang memilih pergi? Sudah ada yang datang?,1
2023-10-30T08:04:08Z,@nbla4906,"sesuai sama judul lgu ini, hubungan gw cuma sebulan sama dia wkwk😊",1
2023-10-30T04:54:59Z,@inimir2247,bagus konsep videonya,1
2023-10-30T00:38:28Z,@duchyduchy6413,"ibarat kertas putih yg dikasih 1 titik hitam di tengahnya, cuma itu yg bisa kamu dan orang2 sekitarmu lihat.<br><br>terima kasih udah bener2 buang aku dan buat malu aku di depan semua orang2 terdekatmu.<br><br>aku bersumpah ketika km merasa down dan disakiti di luar sana, kamu akan selalu ingat aku.<br><br>farewell aya☺️",5
2023-10-29T15:24:37Z,@zefanyaelsa2375,"Nadya aku hampir 3 tahun belum bisa move on, bahkan sampai dia punya wanita baru :) aku masih memendam semuanya😢",2
2023-10-29T13:39:34Z,@YadiunOfficial,"Buat kamu yang sudah pergi, jangan terburu - buru buat memilih org baru, Aku masih menunggu kamu.",27
2024-03-18T00:31:37Z,@Jokofufufafa,"Jahhh.. rang nya emg udah ada yg baru, mkanya kamu buru2 jg pny yg baru 😂",0
2023-10-29T13:16:01Z,@lydiasidabutar2956,"aku gapapa untuk semua yg sudah terjadi, aku dah bisa menerima semuanya, walaupun belum ada satu bulan, aku ulang tahun dan tidak ada pesan dari mu, gapapa. Jangan kembali lagi ya, aku takut jatuh cinta lagi",1
2023-10-29T06:20:05Z,@nabilaaulya8173,"Dari dulu dengerin Celine &amp; Nadya, sampe sekarang dengerin Bernadya ga ada yang gagal bikin haruu baper sendirii, sukaaa sekaliii semuanyaa💗💗💗",1
2023-10-28T06:49:32Z,@Sastraayra,"Liriknya gila.. Related sama yg lagi aku alami dari masalah rumah tangga aku. 3bulan tak bertemu entah dimana anak&amp;istriku. Tanpa kabar dimana, mencari sampai gk niat makan gak tidur cari2 sampai pagi 😫nemu lagu ini langsung jleb",2
2023-10-27T14:27:06Z,@M.KafkarhaKhalilurahman,"Seketika menangis , bukan sama dengan  ceritaku .. tapi seakan menjadi ibuku .. bagaimana jika ibu masih bisa melihatnya , 30 tahun bersama dengan begitu banyak perjuangan .. tapi …<br><br>Belum tepat 100 hari kepergianmu, ayah sudah mengenalkan wanita baru … <br><br>Bu , jangan sedih di tempatmu yang baru .. <br>Kenangan dan tempatmu akan selalu ada mengisi hatiku .. <br><br>Bu , maaf aku tidak bisa berbuat banyak .. bahagia di tempatmu yang sekarang ..",1
2023-10-27T03:30:45Z,@abizar5896,"Jngn kn sebulan ,seminggu aja pas putus mantan gue udh dapet yg baru <br>Move-on jalur ilfill jdnya",1
2023-10-26T15:14:37Z,@liaameliaputri4837,"Kamu yang buat aku merasa dicinta<br>Kamu yang kujadikan tempat bercerita <br>Kamu satu satunya yang tahu ketika dunia tak ingin tau<br>Kamu yang sudah mulai aku cintai<br>Kamu dan aku yang kukira akan jadi kita<br>Apapun alasannya, kamu masih punya tempat di hati aku.<br><br>Terimakasih Bernadya telah mewakili isi hati dengan alunan nada yang indah ❤",50
2023-11-24T18:30:39Z,@handiyahya66,Aaminn,0
2023-12-20T19:14:56Z,@GilangGil-kx5zk,Iyee mell aku sayangggg sm amelll❤,0
2023-10-26T10:46:14Z,@nisfisa311,"lagu ini sangat related sama hubungan terakhirku. liriknya sama dengan pemikiranku kepada dia. selalu nangis denger lagi ini. sakitnya masih terasa, padahal sudah mau 6 bln dilewati😢",2
2023-12-22T17:30:11Z,@bibyyt,Lagu kak typo,0
2023-10-26T02:50:48Z,@gillankperdhana,Bernadya bernada.. Yuk dengerin juga lagu &quot;Ganti Saja Mantanmu&quot;. Maturnuwun,1
2023-10-25T12:50:26Z,@m_iqbaljr,"Keinget mantan terakhir. Dulu yakin banget mau serius. Trus, kita putus. Tapi ya masih becanda manggil sayang, saling jujur kita masih saling sayang, abis itu pelan-pelan ilang gak ada kabar. Udah ada yang baru ternyata. Kirain cuman sekedar break. Susah banget move-on. Blok semua sosmed dia. Bener-bener putus kontak. Udah di fase males pacaran lagi. Mungkin sudah 10 tahun yang lalu. Gue yakin dia udah bahagia sekarang. Kalau dia bisa bahagia, masa gue nggak.",16
2023-10-25T04:51:17Z,@lauraanggraini9564,"Lagunya hampir mirip sama kisah ku wkwk , udh ribut panjang ujung2nya pisah. Pdhl bln berikutnya hari ultaku. Dia gk ngucapin. Lepas dri ulta dia udh post cewe baru. Rasanya nyesek tpi yaudh gpp semua orng berhak bahagia😂",2
2023-10-24T11:59:00Z,@jefrisimangunsong1382,"Sepenuhnya move on itu gabisa,kita bisa lupain orgnya, tapi kenangan itu selalu melekat dan kdg dejavu",5
2023-10-24T07:43:32Z,@ferdyanh,Bernadya = Kikan Coklat versi Pop,1
2023-10-23T08:58:32Z,@dodisaputra7668,Judulnya satu bulan tau lagunya pas rilis 1 bulan,2
2023-10-23T05:57:35Z,@carissachrista8095,kita berakhir tanpa berdebat,44
2023-10-22T04:20:17Z,@bidadaru,enak bgt.,1
2023-10-21T20:14:03Z,@MuhammadResky-k9q,"lirik cantik orang cantik,tq kak",2
2023-10-20T15:45:35Z,@dkyic,Kenangan 3 tahun lalu<br>Tapi kok galaunya sekarang?,1
2023-10-19T22:15:00Z,@yolandashintiaputri5675,mewek:&#39;,1
2023-10-19T14:04:37Z,@ifanggg,"3 bulan setelah kepergiannya, dan nemu lagu ini.. Ya Tuhan relate bngt :(",4
2023-10-18T03:30:30Z,@lanka7592,Kalo bisa kita tetep sama sama :),1
2023-10-18T00:41:02Z,@RiskaPermatasari-i6r,"baru putus 10 hari, dan kemarin hari ulangtahun ku seperti kata dilagu ini &quot;tak ada pesan darimu&quot; bener bener kaya kisah aku😂",1
2023-10-17T14:46:56Z,@akuadalahaku7439,Kalau bisa jangan buru-buru.,1
2023-10-17T10:40:54Z,@rezabah,Udah satu bulan dari MV ini,1
2023-10-17T10:31:30Z,@lutfianabilah2423,"Ini relate di gue pas 2 taun lalu :&quot;). sebulan stress mampus sampe akhirnya gue ngelampiasin &quot;nyebat&quot; krn dah gatau harus apa lg, stress bb naik (gue type yg stress nafsu makan melonjak), nangis mulu, gilaa dah pokonya. Apalagi galama dr udahan dia punya pacar temen kursusnya wkwkw. Ternyata alasan putus bukan krn ingin fokus karir tapi fokus kepada bunga lain.<br>But masa itu dah berlalu, gue dah bahagia juga disini. Makasih ya jar udh ngasi tau kalo gue berharga, betapa beruntungnya gue untuk ga kenal lo lagi. bahagia di jerman kalo bisa selamanya aja dah disana kaga ush ke bdg&quot; lg wkwkkw",51
2023-10-18T01:15:10Z,@aldous5754,Sama anjirr kisahnya,0
2023-10-21T04:36:03Z,@lutfianabilah2423,"@@aldous5754 semangat ya, klo lo blm moveon cpt&quot; dehh wkwkkw",0
2023-11-01T10:25:38Z,@brogev,"cari tempat yg buat kakak bahagia, jangan disesali",0
2023-11-01T10:31:16Z,@lutfianabilah2423,"@@brogev sudah berlalu jd smoga skrng aku selalu happy, jadikan pelajaran aja",0
2023-11-20T07:12:46Z,@PESINFO-zt3qo,parah emang lu jar wkwk,0
2023-10-17T07:22:59Z,@bennykugger1516,Enak easy listening.. liriknya bagus.. komposisi musiknya jg adem bgt.. ❤it,31
2023-10-17T02:02:39Z,@tobireito3057,Hampir gila wkwk,1
2023-10-16T12:12:35Z,@alexxxxxxa121,kakak bisa baca pikiran ya? knp setiap kata liriknya itu sesuai sm yg pernah terjadi..,1
2023-10-16T09:51:06Z,@siskarizki470,ky nya aku ga curhat ke kamu mb kok bisa relate bgt moment nya,1
2023-10-15T17:21:33Z,@halimahsa7459,Relate gini lagu nya 😭😭,1
2023-10-15T06:15:58Z,@cindyrusli9160,"Aku kira dia beda karena usaha dia buat lupa, ternyata udh ada yang lain:)",1
2023-10-15T02:30:52Z,@ngising.,Cowok ny kurang tinggi ga si,0
2023-10-15T00:21:40Z,@endahnurhabibah4500,Puas deh kalo mantanku nyanyi ini hahhahahha,1
2023-10-13T16:19:40Z,@riasnara6846,Setelah apa yang dia inginkan terwujud kenapa baru sekarang aku ditinggalkan? Kenapa tidak dari awal saat kepahitan aku dibuang saja.,2
2023-10-13T14:03:55Z,@sarahryh11,"Gak lagi patah hati, tapi denger lagu ini kok netes ya? 😢",1
2023-10-12T17:33:36Z,@Aizarrr,Enak bangett sumpahh💛💛😭,1
2023-10-12T14:50:22Z,@christianishak8280,Terimakasih untuk lagu patah hati ini 💔,1
2023-10-10T04:48:41Z,@agungsulistyo740,"Sederhana, dekat dan menggambarkan maknanya. Keren",6
2023-10-09T06:51:05Z,@rezamramdhani6571,1 Bulan yang lalu,1
2023-10-08T23:49:47Z,@lolytasari17,Belum jadian tapi takut putus karna denger lagu ini😢,1
2023-10-07T16:05:05Z,@UKnowID14,Bukankah dulu kamu yang ingin melepaskanku? <br>Lalu kenapa kini kau tak rela saat di sampingku ada yang baru?,3
2023-10-07T01:53:44Z,@11.intannatasya39,😢,1
2023-10-06T13:00:56Z,@ferlyardila2188,"lagu ini tepat utk ak yg br putus belum satu bulan,dan dihari ultah dia ga ngucapin,mngkn udah lupa",1
2023-10-06T12:32:11Z,@miansurya6415,Sopan banget masuk telinga😭❤️💐,3
2023-10-06T12:30:43Z,@didisarpani9545,Eh ko aku nangis sih,1
2023-10-06T09:29:20Z,@regginurman1100,Suka menghampiri masa lalu dengan lagu ini😢,5
2023-10-05T15:20:03Z,@NaomiTanty,Semangat buat diri sendiri yg rela melepaskan demi KK sendiri haha lucu ya kisah ku 😊,1
2023-10-05T15:20:46Z,@NaomiTanty,Bahkan menjalan kan hubungan tanpa melihat adek nya sendiri,1
